file_name,text_extract,supp_name,supp_vat,date,amount,currency
Post (51),DIEPOSIT 8952 Schlieren 23.07.2020 / 16:33 / S1 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 6.30 1 Einschreiben (R) (9) Nr 08.00.895200.01174378 kg 0.022 Empfänger: Kant. Steueramt 8090 Zürich Amt. d. Kt. 0.85 1 B-Standardbrief (9) 1.00 1 Briefmarken CHF 1.00 2.00 1 A-Grossbrief 1- - 500g (9) 10.15 Total CHF -20.00 Bargeld ein 9.85 Rückgeld 0.65 (9): inkl. MWSt (7.7%) Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,23.07.2020,20,CHF
Post (52),DIE POST P 8803 Rüschlikon 15.06.2020 / 08:52 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 PostPac Economy >2-10 kg (9) 9.70 Nr 99.00.880300.02354621 kg 7.825 1 PostPac Economy >2-10 kg (9) 9.70 Nr 99.00.880300.02354622 kg 6.975 1 PostPac Economy bis 2 kg (9) 7.00 Nr 99.00.880300.02354623 kg 0.276 Total CHF 26.40 Maestro -26.40 Buchung Karte Nr. xxxx6150 Trx-Seq.Nr.: 40519 Trm_ID: 23973890 Aut-Code: IHQLDT Rückgeld 0.00 (9): inkl. MWSt (7.7%) 1.89 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,15.06.2020,26.4,CHF
Post (53),DIE POST F 8952 Schlieren 12.10.2020 / 17:58 / S4 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 Einzahlungen 20.70 1 A-Standardbrief (9) 1.00 Total CHF 21.70 Bargeld ein -40.00 Rückgeld 18.30 (9): inkl. MWSt(7.7%) 0.07 www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,12.10.2020,21.7,CHF
Post (54),DIEPOST 8952 Schlieren 26.02.2015 / 12:04 / S2 Bestätigung Quittung Post CH AG Viktoriastrasse 21 3030 Bern UID: CHE-116.302.542 MWST CHF 6.00 1 A-Standardbrief (7) Nr 98.00.895200.02120507 Einschreiben Empfänger: Postfinance AG 8759 Netstal 6.00 Total CHF -100.00 Bargeld ein 94.00 Rückgeld 0.44 (7): inkl. MWSt (8.0%) Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Kundendienst 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,26.02.2015,6,CHF
Post (55),DIEPOSIT 8021 Zürich 1 Sihlpost 07.11.2019 / 19:56 / S7 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 A-Post Plus bis B5 (9) 3.40 Nr 98.01.802100.07410368 kg 0.016 1 A-Post Plus bis B4 (9) 5.20 Nr 98.01.802100.07410369 kg 0.086 Total CHF 8.60 Maestro Contactless -8.60 Buchung Karte Nr. xxxx4202 Trx-Seq.Nr.: 92892 Trm_ID: 23977031 Aut-Code: 110508 Rückgeld 0.00 (9): inkl. MWSt (7.7%) 0.61 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,07.11.2019,8.6,CHF
Post (56),DIEPOST 8952 Schlieren 07.10.2020 / 13:58 / S5 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 A-Post Plus bis B5 (9) 3.40 Nr 98.01.895200.05180039 kg 0.038 1 A-Post Plus bis B5 (9) 3.40 Nr 98.01.895200.05180040 kg 0.038 Total CHF 6.80 Bargeld ein -20.00 Rückgeld 13.20 (9): inkl. MWSt(7.7%) 0.49 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch Sind Sie zufrieden mit dem Postangebot? Wie hat Ihner der Besuch gefallen? Sagen Sie uns Ihre Meinung! Vielen Dank für Ihre Rückmeldung. Ihre Post CH AG,Post CH AG,CHE-116.302.542,07.10.2020,6.8,CHF
Post (57),DIEPOSIT 8021 Zürich 1 Sihlpost 20.08.2020 / 13:40 / S9 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 Maxibrief PRIO Europa-500g 18.00 Nr LT400086033CH kg 0.409 PRIORITY Plus Total CHF 18.00 Maestro Contactless -18.00 Buchung Karte Nr. xxxx2285 Trx-Seg.Nr.: 66689 Trm_ID: 23977033 Aut-Code: 467017 Rückgeld 0.00 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch Testen Sie PubliBike 7 Tage lang. Die ersten 30 Minuten der Fahrt sind kostenlos mit dem Promocode PZH08. Registrierung In Ihrer Fillale der Post oder auf publibike.ch,Post CH AG,CHE-116.302.542,20.08.2020,18,CHF
Post (58),DIEPOST 8600 Dübendorf 1 24.09.2019 / 16:07 / S5 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 PostPac Priority >2-10 kg (9) 10.70 Nr 99.00.860001.05028605 kg 2.251 Aufgabe nach Annahmeschluss 1 Einschreiben (R) (9) 6.30 Nr 98.00.860001.05028606 kg 0.009 Empfänger: pilafov milancho 9230 Flawil Total CHF 17.00 Bargeld ein -20.00 Rückgeld 3.00 (9): inkl. MWSt (7.7%) 1.22 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,24.09.2019,17,CHF
Post (59),DIE POST 8952 Schlieren 12.10.2020 / 11:38 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 Markenheftchen (10 X 1.00) 10.00 Total CHF 10.00 Maestro Contactless -10.00 Buchung Karte Nr. xxxx4202 Trx-Seq.Nr.: 37328 Trm_ID: 23970213 Aut-Code: 110962 Rückgeld 0.00 www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,12.10.2020,10,CHF
Post (6),DIE POST F 5452 Oberrohrdorf 29.10.2020 / 16:50 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 Einschreiben (R) (9) 6.30 Nr 98.00.545200.02467914 kg 0.014 Empfänger: Sanagate 6005 Luzern 1 Einschreiben (R) (9) 6.30 Nr 98.00.545200. 02467915 kg 0.014 Empfänger: Assura 1009 Pully Total CHF 12.60 Maestro Contactless -12.60 Buchung Karte Nr. xxxx4104 Trx-Seq.Nr.: 22057 Trm_ID: 23973485 Aut-Code: 6U6SBN Rückgeld 0.00 (9): inkl. MWSt(7.7%) 0.90 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,29.10.2020,12.6,CHF
Post (60),DIEPOST 8305 Dietlikon 19.09.2019 / 10:44 / S1 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 100 Briefmarken CHF 1.00 100.00 100.00 Total CHF -100.00 Bargeld ein Rückgeld 0.00 www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,19.09.2019,100,CHF
Post (61),DIEPOST 8952 Schlieren 27.10.2020 / 17:18 / S3 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 3.40 1 A-Post Plus bis B5 (9) Nr 98.01.895200.03179056 kg 0.081 6.30 1 Einschreiben (R) (9) Nr 98.00.895200. 03179057 kg 0.023 Empfänger: KT STEUERAMT 8090 Zürich Amt. d. Kt. 9.70 Total CHF Maestro Contactless -9.70 Buchung Karte Nr. xxxx4202 Trx-Seq.Nr.: 41209 Trm_ID: 23970214 Aut-Code: 111002 0.00 Rückgeld (9): inkl. MWSt(7.7%) 0.69 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,27.10.2020,9.7,CHF
Post (62),DIE POST 8600 Dübendorf 1 09.05.2018 / 14:52 / $4 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 HWST CHF 1 Einschreiben (R) (9) 6.30 Nr 08.00.860001.04007797 kg 0.010 Empfänger: Futo Treuhand 5303 Würenlingen Total CHF 6.30 Bargeld ein -6.30 Rückgeld 0.00 (9): inkl. MWSt (7.7%) 0.45 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,09.05.2018,6.3,CHF
Post (63),DIEPOST F 8600 Dübendorf 1 22.06.2020 / 10:36 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 Markenheftchen (10 X 1.00) 10.00 Total CHF 10.00 Bargeld ein -20.00 Rückgeld 10.00 www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,22.06.2020,10,CHF
Post (64),DIE POST' 8600 Dübendorf 1 23.09.2019 / 10:47 / S4 Bestätigung Quittung Post CH AG Wankdarfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 PostPac oko 2 (10 Stk.) (9) 3.10 Total CHF 3.10 Bargeld ein -20.00 Rückgeld 16.90 (9): inkl. MWSt(7.7%) 0.22 www.post.ch Contact Center 0848 838 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,23.09.2019,3.1,CHF
Post (65),DIEPOSIT-S 8046 Zürich 48 Al:stetten 13.02.2019 / 17:55 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern U.D. CHE-116.302.542 MWST CHF 1 PostPac Priority >2-10 kg (9) 10.70 Nr 99.00.804810.02257508 kg 3.376 Flufgabe nach Annahmeschluss 1 PostPac Priority >2-10 kg (9) 10.70 Nr 99.00.8048000.02257509 kg 2.240 Aufgabe nach Annahmeschluss Total CHF 21.40 Bargeld ein -40.00 Rückgeld 18.60 (3): inkl. MWSt (7.7%) 1.53 Code mit der Post-App nd Sendung(en) verfolgen. Bewahren Sie diese Quilture surgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Chren Besuch,Post CH AG,CHE-116.302.542,13.02.2019,21.4,CHF
Post (66),DIEPOST 8031 Zürich 31 Industriequartier 05.11.2019 / 15:35 / S1 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 A-Post Plus bis B5 (9) 3.40 Nr 98.01.803100.01191163 kg 0.026 Total CHF 3.40 Bargeld ein -4.00 Rückgeld 0.60 (9): inkl. MWSt (7.7%) 0.24 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,05.11.2019,3.4,CHF
Post (67),DIE POST + 8066 Zürich 66 Letzibach 14.10.2020 / 19:25 / S1 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 A-Post Plus bis B4 (9) 5.20 Nr 98.01.806600.01094117 kg 0.100 Total CHF 5.20 Bargeld ein -5.20 Rückgeld 0.00 (9): inkl. MWSt (7.7%) 0.37 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,14.10.2020,5.2,CHF
Post (68),DIEPOSIT 8021 Zürich 1 Sihlpost 04.09.2019 / 21:30 / S10 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 A-Post Plus bis B5 (9) 3.40 Nr 98.01.802100.10302960 kg 0.020 Aufgabe nach Annahmeschluss Total CHF 3.40 Bargeld ein -4.00 Rückgeld 0.60 (9): inkl. MWSt (7.7%) 0.24 Code mit der Post-App scannen und Sendung(en) verfoigen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,04.09.2019,3.4,CHF
Post (7)," DIE POST"" 8305 Dietlikon 14.01.2019 / 14:46 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Taxpflichtiges Paket (9) 8.00 Total CHF 40.00 Bargeld ein -50.00 Rückgeld 10.00 (9): inkl. MWSt (7.7%) 2.86 www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch",Post CH AG,CHE-116.302.542,14.01.2019,40,CHF
Post (8),DIE POST + 8305 Dietlikon 29.10.2018 / 10:37 / S1 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 PostPac Economy >2-10 kg (9) 9.70 Nr 99.00.830500.01579565 kg 2.358 Total CHF 9.70 Bargeld ein -10.00 Rückgeld 0.30 (9): inkl. MWSt(7.7%) 0.69 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,29.10.2018,9.7,CHF
Post (9),DIEPOST 8952 Schlieren 26.03.2020 / 16:46 / S2 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 1 Einschreiben (R) (9) 6.30 Nr 98.00.895200.02182814 kg 0.011 Empfänger: SChäppi Grundstücke 8003 Zürich 1 A-Standardbrief (9) 1.00 Total CHF 7.30 Bargeld ein -10.00 Rückgeld 2.70 (9): inkl. MWSt (7.7%) 0.52 Code mit der Post-App scannen und Sendung(en) verfolgen. Bewahren Sie diese Quittung sorgfältig auf. www.post.ch Contact Center 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,26.03.2020,7.3,CHF
Punto (1),Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-4169 10:57:17 16.01.2019 2x Cappuccino Fr 4.00 Fr 8.00 Total Fr 8.00 Gegeben (Bar) Fr 8.00 MwSt.% Brutto Netto MwSt. 7.7% Fr 8.00 Fr 7.43 Fr 0.57 Bedient von: Service Punto9 Tisch: Stammtisch Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,16.01.2019,8,CHF
Punto (10),Puntog RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-6078 21:13:05 26.06.2019 4x Cola Zero Fr 4.80 Fr 19.20 1x Tagliere Nostrano Fr 19.50 Fr 19.50 1x Coca Cola Fr 4.80 Fr 4.80 2x Insalata Verde Fr 8.00 Fr 16.00 1x Vitello Tennato H Fr 29.50 Fr 29.50 2x Divers. Pasta & R Fr 24.50 Fr 49.00 1x San Pellegrino 1/ Fr 5.00 Fr 5.00 3x Acqua Panna 1/2 1 Fr 5.00 Fr 15.00 1x Affogato al Caffe Fr 8.00 Fr 8.00 Total Fr 166.00 Gegeben (Bar) Fr 166.00 MwSt.% Brutto Netto MWSt. 7.7% Fr 166.00 Fr 154.13 Fr 11.87 Bedient von: Service Punto9 Tisch: Tisch 4 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,RISTORANTE CAFFE BAR Puntog,CHE-208.429.690,26.06.2019,166,CHF
Punto (100),Puntog RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9 Rechnung Nr.1-6401 18:53:00 07.08.2019 1x Insalata Verde Fr 8.00 Fr 8.00 1x Tagliatelle Prima Fr 26.00 Fr 26.00 1x Ravioli Ricotta e Fr 21.00 Fr 21.00 1x Elios Negroamaro Fr 25.00 Fr 25.00 Total Fr 80.00 Gegeben (Bar) Fr 80.00 MwSt.% Brutto Netto MwSt 7.7% Fr 80.00 Fr 74.28 Fr 5.72 Bedient von: Service Punto9 Tisch: Tisch 8 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Puntog RISTORANTE CAFFE BAR,CHE-208.429.690,07.08.2019,80,CHF
Punto (101),Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-6668 21:01:51 28.08.2019 1x Moretti 0.33 Fr 5.50 Fr 5.50 1x Acqua Panna 1/2 1 Fr 5.00 Fr 5.00 1x Campari Fr 7.00 Fr 7.00 2x Vino Bianco Sprit Fr 8.50 Fr 17.00 1x Crodino Fr 4.50 Fr 4.50 5x Tagliatelle Prima Fr 26.00 Fr 130.00 1x San Pellegrino 1 Fr 9.50 Fr 9.50 1x Negroamaro Riserv Fr 48.00 Fr 48.00 2x Espresso Fr 2.80 Fr 5.60 2x Dai - Dai Fr 5.00 Fr 10.00 1x Sorbet Colonel Fr 9.00 Fr 9.00 1x Divers. Liköre Fr 7.00 Fr 7.00 Total Fr 258.10 Gegeben (Bar) Fr 258.10 MwSt.% Brutto Netto MwSt. 7.7% Fr 258.10 Fr 239.65 Fr 18.45 Bedient von: Service Punto9 Tisch: Tisch 12 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,28.08.2019,258.1,CHF
Punto (102),Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. 1-5401 21:22:44 25.04.2019 4x San Pellegrino Wa Fr 5.00 Fr 20.00 1x Sprite Fr 4.80 Fr 4.80 2x Insalata Verde Fr 8.00 Fr 16.00 2x Insalata Mista Fr 10.00 Fr 20.00 3x Casarecci Al Pest Fr 22.00 Fr 66.00 1x Divers. Pasta & R Fr 21.00 Fr 21.00 4x Elios Negroamaro Fr 5.00 Fr 20.00 3x Espresso Fr 2.80 Fr 8.40 Total Fr 176.20 Gegeben (Bar) Fr 176.20 MwSt. % Brutto Netto MwSt. 7.7% Fr 176.20 Fr 163.60 Fr 12.60 Bedient von: Service Punto9 Tisch: Tisch 4 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,25.04.2019,176.2,CHF
Punto (103),Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. 1-5685 22:24:18 21.05.2019 3x Arneis Langhe 10c Fr 7.50 Fr 22.50 1x Insalata Mista Fr 10.00 Fr 10.00 1x Flan di Asparagi Fr 16.50 Fr 16.50 1x Risotto agli Aspa Fr 21.50 Fr 21.50 1x Taglierini al Tar Fr 26.00 Fr 26.00 1x Casarecci Al Pest Fr 22.00 Fr 22.00 1x Sforzato Fr 85.00 Fr 85.00 2x Espresso Fr 2.80 Fr 5.60 Total Fr 209.10 Gegeben (Bar) Fr 209.10 MwSt.% Brutto Netto MwSt. 7.7% Fr 209.10 Fr 194.15 Fr 14.95 Bedient von: Service Punto9 Tisch: Tisch 5 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,21.05.2019,209.1,CHF
Punto (104),Puntog RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. 1-380 18:03:15 17.03.2018 1x Bresaola in Carpa Fr 19.50 Fr 19.50 1x Fuse Tea Lemon Fr 4.80 Fr 4.80 1x Elios Negroamaro Fr 5.00 Fr 5.00 Total Fr 29.30 Gegeben (Bar) Fr 29.30 MwSt.% Brutto Netto MwSt. 7.7% Fr 29.30 Fr 27.21 Fr 2.09 Bedient von: Service Punto9 Tisch: Tisch 14 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,RISTORANTE CAFFE BAR Puntog,CHE-208.429.690,17.03.2018,29.3,CHF
Punto (105),Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. 1-885 21:19:55 24.04.2018 1x Prosecco 10cl. Fr 8.00 Fr 8.00 1x Campari Tonic Fr 10.00 Fr 10.00 1x Menu Punto 9 per Fr 130.00 Fr 130.00 Total Fr 148.00 Gegeben (Bar) Fr 148.00 MwSt.% Brutto Netto MwSt. 7.7% Fr 148.00 Fr 137.42 Fr 10.58 Bedient von: Service Punto9 Tisch: Tisch 4 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,24.04.2018,148,CHF
Punto (106),Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr . 1-4548 14:01:28 13.02.2019 1x Lager Hell 0.33 Fr 5.00 Fr 5.00 ix Menü 1 Fr 17.50 Fr 17.50 Total Fr 22.50 Gegeben (Bar) Fr 22.50 MwSt.% Brutto Netto MwSt. 7.7% Fr 22.50 Fr 20.89 Fr 1.61 Bedient von: Service Punto9 Tisch: Tisch 18 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,13.02.2019,22.5,CHF
Punto (107),PuntoO RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-5015 21:17:02 21.03.2019 2x Acqua Panna Fr 5.00 Fr 10.00 1x Elios Negroamaro Fr 25.00 Fr 25.00 1x Ravioli al tartuf Fr 21.00 Fr 21.00 2x Risotto al Castel Fr 22.00 Fr 44.00 1x Tris di Ravioli Fr 25.00 Fr 25.00 1x Elios Negroamaro Fr 15.00 Fr 15.00 3x Affogato al Caffe Fr 8.00 Fr 24.00 Total Fr 164.00 Gegeben (Bar) Fr 164.00 MwSt.% Brutto Netto MwSt. 7.7% Fr 164.00 Fr 152.27 Fr 11.73 Bedient von: Service Punto9 Tisch: Tisch 13 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,PuntoO RISTORANTE CAFFE BAR,CHE-208.429.690,21.03.2019,164,CHF
Punto (108),Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. 1-601 00:49:55 30.03.2018 1x Fuse Tea Lemon Fr 4.80 Fr 4.80 1x Rosso Toscano 10c Fr 6.00 Fr 6.00 4x Qudlfrisch Bügel Fr 6.50 Fr 26.00 1x Divers. Carne Fr 25.00 Fr 25.00 Total Fr 61.80 Gegeben (Bar) Fr 61.80 MwSt.% Brutto Netto MwSt. 7.7% Fr 61.80 Fr 57.38 Fr 4.42 Bedient von: Service Punto9 Tisch: Tisch 19 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,30.03.2018,61.8,CHF
Punto (109),PuntoO RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-5596 14:56:05 12.05.2019 1x Cynar Fr 7.00 Fr 7.00 2x Martini Bianco Fr 7.00 Fr 14.00 1x Vino Bianco Sprit Fr 8.50 Fr 8.50 5x Acqua Panna Fr 5.00 Fr 25.00 5x Muttertags - Menü Fr 59.00 Fr 295.00 1x Negroamaro Riserv Fr 48.00 Fr 48.00 Total Fr 397.50 Gegeben (Bar) Fr 397.50 MwSt.% Brutto Netto MwSt. 7.7% Fr 397.50 Fr 369.08 Fr 28.42 Bedient von: Service Punto9 Tisch: Tisch 4 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 POS iPad Kassensystem,PuntoO RISTORANTE CAFFE BAR,CHE-208.429.690,12.05.2019,397.5,CHF
Punto (11),Puntog RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-7132 22:25:19 04.10.2019 4x Espresso 1x Creme Fr 2.80 Fr 11.20 Fr 3.30 Fr 3.30 3x Prosecco 10cl. Fr 8.00 Fr 24.00 1x Tagliere Nostrano Fr 19.50 Fr 19.50 2x 3x 3x 1x Moretti Crodino Arneis San Pellegrino Langhe 0.33 Fr 4.50 Fr 4.50 10c Fr 7.50 Fr 22.50 Fr 5.50 Fr 16.50 1/ Fr 5.00 Fr 10.00 2x Gnocchetti Punto Fr 19.50 Fr 39.00 1x Filetto di Manzo Fr 48.00 Fr 48.00 1x di Amarone Fr 8.00 Fr 8.00 Total Fr 206.50 Gegeben (Bar) Fr 206.50 MwSt.% Brutto Netto MwSt. 7.7% Fr 206.50 Fr 191.74 Fr 14.76 Bedient von: Service Punto9 Tisch: Tisch 18 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Puntog RISTORANTE CAFFE BAR,CHE-208.429.690,04.10.2019,206.5,CHF
Punto (110),Punto© RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-605 12:47:02 03.04.2018 2x Acqua Panna Fr 5.00 Fr 10.00 2x Menu 2 Fr 23.50 Fr 47.00 1x Creme Fr 3.30 Fr 3.30 Total Fr 60.30 Gegeben (Bar) Fr 60.30 MwSt. .% Brutto Netto MwSt. 7.7% Fr 60.30 Fr 55.99 Fr 4.31 Bedient von: Service Punto9 Tisch: Tisch 4 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto© RISTORANTE CAFFE BAR,CHE-208.429.690,03.04.2018,60.3,CHF
